INST BRASILEIRO DE TEC EDUCACIONAL - IBTE;AV. VISCONDE DO RIO BRANCO;2736;FATIMA;60055171;;;IBTE@IBTE.NET;Extinta;-38,52246873;-3,744533575;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
COLEGIO ELDEOT;RUA PEDESTRE;17;LAGOA REDONDA;60831494;85;34762888;;Em Atividade;-38,46064775;-3,832058339;Alugado;N・o;Privada;Nao oferece;N・o;N・o;N・o;N・o;;N・o;Sim;N・o;N・o;N・o;6;N・o;Filtrada;Sim;Sim;0
CEJA PROF MILTON CUNHA;RUA PADRE PEDRO DE ALENCAR;328;MESSEJANA;60840280;85;31012075;CEJAMILTONCUNHA@ESCOLA.CE.GOV.BR;Em Atividade;-38,49400792;-3,830625887;Alugado;Sim;Estadual;Nao oferece;N・o;N・o;Sim;N・o;;N・o;Sim;N・o;N・o;N・o;5;Sim;Filtrada;Sim;Sim;17
21 DE ABRIL COLEGIO;AVENIDA BEZERRA DE MENEZES;620;ALAGADICO;60325000;85;40060800;;Extinta;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
VIVENCIAS INTEGRADAS DO APRENDIZ ESCOLA;RUA ENGENHEIRO EDMUNDO ALMEIDA FILHO;400;VILA UNIAO;60410840;;;ESCOLAVIDA@BOL.COM.BR;Paralisada;-38,53078128;-3,763700229;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
MENINO JESUS DE PRAGA ESCOLA;RUA ANA FACO;140;ALVARO WEYNE;60335430;85;30474442;ESCOLAMENINOJESUSDEPRAGA@HOTMAIL.COM;Em Atividade;-38,56196531;-3,714441701;Pr・prio;N・o;Privada;Nao oferece;N・o;N・o;Sim;Sim;Sim;N・o;N・o;Sim;N・o;N・o;7;N・o;Filtrada;Sim;Sim;10
EBENEZER CENTRO DE EDUCACAO;RUA ACRE;804;PAN AMERICANO;60440770;85;30460029;;Em Atividade;-38,56446114;-3,759051877;Alugado;N・o;Privada;Nao oferece;N・o;N・o;N・o;N・o;;N・o;Sim;N・o;N・o;N・o;4;N・o;Filtrada;Sim;Sim;1
NINHO DAS AGUIAS COLEGIO;RUA NENEN GONCALVES;83;DIAS MACEDO;60860350;85;87544623;;Em Atividade;-38,51891468;-3,786200433;Pr・prio;N・o;Privada;Nao oferece;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;4;N・o;Filtrada;Sim;;0
CORACAO DE CRIANCA CENTRO EDUCACIONAL;RUA ANASTACIO BRAGA;197;GENIBAU;60534120;85;32944765;NADIAMIBS@HOTMAIL.COM;Em Atividade;-38,36118319;-3,452984778;Pr・prio;N・o;Privada;Nao oferece;N・o;N・o;N・o;N・o;;N・o;Sim;N・o;Sim;N・o;6;N・o;Filtrada;Sim;Sim;1
NOVO HORIZONTE ESCOLA;RUA HORIZONTE;31;TANCREDO NEVES;60820060;85;32757509;ESCOLANOVOHORIZONTE2000@YAHOO.COM.BR;Em Atividade;-38,50657008;-3,784933127;Pr・prio;N・o;Privada;Nao oferece;N・o;N・o;Sim;N・o;;N・o;Sim;N・o;Sim;N・o;14;N・o;Filtrada;Sim;Sim;3
BADEN POWELL CENTRO EDUCACIONAL;RUA CABRAL VERAS;356;MARAPONGA;60711000;85;34672961;CEBPCE@GMAIL.COM;Em Atividade;;;Pr・prio;N・o;Privada;Nao oferece;N・o;N・o;N・o;N・o;;N・o;Sim;N・o;Sim;N・o;8;N・o;Filtrada;Sim;Sim;0
ANTONIO BEZERRA COLEGIO ATENEU;RUA SAO VICENTE DE PAULA;300;ANTONIO BEZERRA;60352370;85;32656565;COLEGIOATENEU-ABEZERRA@YAHOO.COM.BR;Em Atividade;-38,59786199;-3,73868196;Alugado;Sim;Privada;Nao oferece;N・o;N・o;Sim;Sim;Sim;N・o;Sim;Sim;Sim;N・o;13;N・o;Filtrada;Sim;Sim;48
ESCOLA DESPERTAR;RUA CANINDE;880;MUCURIPE;60175330;85;32676143;MORANGUINHO_DESPERTAR@YAHOO.COM.BR;Paralisada;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
SANTA MARIA ADELAIDE COLEGIO;RUA VENUS;60;PARANGABA;60720580;85;32251168;COLEGIOSANTAMARIAADELAIDE@HOTMAIL.COM;Em Atividade;-38,57113568;-3,775566827;Pr・prio;N・o;Privada;Nao oferece;N・o;N・o;N・o;N・o;;Sim;N・o;N・o;Sim;Sim;10;N・o;Filtrada;Sim;Sim;1
BALAO MAGICO CRECHE ESCOLA;RUA 5;329;NOVO MONDUBIM;60763775;85;99299207;;Em Atividade;-38,57162773;-3,818256495;Pr・prio;N・o;Privada;Nao oferece;N・o;N・o;N・o;N・o;;Sim;Sim;N・o;Sim;Sim;5;N・o;Filtrada;Sim;Sim;0
PARAISO DO SABER CENTRO EDUCACIONAL;RUA ESTADO DO RIO;839;DEMOCRITO ROCHA;60440145;85;32926356;CENTROED.PARAISODOSABER@YAHOO.COM.BR;Em Atividade;-38,57065508;-3,758078204;Alugado;N・o;Privada;Nao oferece;N・o;N・o;N・o;N・o;;N・o;N・o;Sim;Sim;N・o;6;N・o;Filtrada;Sim;Sim;1
MUNDO DA CRIANCA CENTRO EDUCACIONAL;RUA GUERRA JUNQUEIRO;527;SERRINHA;60741300;;;;Paralisada;-38,54647453;-3,781552656;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
EMEIF CATARINA LIMA DA SILVA;PEDRO MARTINS;313;BOM JARDIM;60540100;85;34522462;CATARINALS@ESCOLA.SME.FORTALEZA.CE.GOV.BR;Em Atividade;-38,5999638;-3,8001837;Pr・prio;N・o;Municipal;Nao oferece;N・o;N・o;Sim;N・o;;Sim;N・o;Sim;N・o;Sim;20;Sim;Filtrada;Sim;Sim;16
EMEIF SANTA TEREZINHA;AFONSO LOPES;1095;PASSARE;60742670;85;34934089;SANTATEREZINHAP@ESCOLA.SME.FORTALEZA.CE.GOV.BR;Em Atividade;-38,5497219;-3,7980458;Pr・prio;N・o;Municipal;Nao oferece;N・o;N・o;Sim;N・o;;N・o;Sim;Sim;Sim;Sim;11;Sim;Filtrada;Sim;Sim;14
CASA DA CRIANCA CRECHE SCYLLA MEDICI;RUA DA CAMELIA;450;CRISTO REDENTOR;60337380;;;CASADACRIANCA@HOTMAIL.COM;Paralisada;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
INSTITUTO DE EDUCACAO BENFICA LTDA;RUA PRINCESA ISABEL;1920;BENFICA;60015061;85;32148700;WERISSON.DANTAS@PX.COM.BR;Em Atividade;-38,53861578;-3,737095939;Pr・prio;Sim;Privada;Nao oferece;Sim;Sim;Sim;Sim;Sim;Sim;Sim;N・o;Sim;Sim;30;N・o;Filtrada;Sim;Sim;25
DOCE LAR ESCOLA;RUA HUMBERTO TEIXEIRA;342 A;CAJAZEIRAS;60864380;85;34826356;;Em Atividade;-38,50626057;-3,80334237;Alugado;N・o;Privada;Nao oferece;N・o;N・o;N・o;N・o;;N・o;N・o;Sim;Sim;N・o;5;N・o;Filtrada;Sim;Sim;0
CENTRO EDUCACIONAL AVANCADO ARQUIMEDES;RUA PADRE PEDRO DE ALENCAR;540;MESSEJANA;60840280;85;32767000;MFCONCURSOSEVESTIBULARES@YAHOO.COM.BR;Em Atividade;-38,49407325;-3,832059443;N・o;N・o;Privada;Nao oferece;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;4;N・o;Filtrada;Sim;Sim;0
ANA NERY CURSO;RUA PERO COELHO;146;CENTRO;60140100;85;30326108;;Paralisada;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
NOSSO MUNDO COLEGIO;RUA A;28;MONDUBIM;60752477;85;34733841;ESCOLANOSSOMUNDO@HOTMAIL.COM;Em Atividade;-38,56688332;-3,820834948;Pr・prio;N・o;Privada;Nao oferece;N・o;N・o;Sim;N・o;;Sim;Sim;Sim;Sim;Sim;10;N・o;Filtrada;Sim;Sim;7
RECANTO VERDE ESCOLA CRECHE;AVENIDA DEPUTADO OSWALDO STUDART;68;FATIMA;60411260;85;31012052;MARLABREU@HOTMAIL.COM;Em Atividade;-38,5275056;-3,752761858;Alugado;N・o;Privada;Nao oferece;Sim;N・o;N・o;N・o;;N・o;Sim;N・o;Sim;N・o;4;N・o;Filtrada;Sim;N・o;0
SERVICO SOCIAL DA INDUSTRIA - SESI;AV BARAO DE STUDART;1980;ALDEOTA;60120000;;34528511;TJBEZERRA@SFIEC.ORG.BR;Paralisada;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
VILA CORUJINHA ESCOLA CRECHE;RUA MATOS VASCONCELOS;1671;DAMAS;60426110;85;32452946;VILACORUJINHA@HOTMAIL.COM;Em Atividade;-38,55702847;-3,758921875;Alugado;N・o;Privada;Nao oferece;Sim;N・o;Sim;N・o;;N・o;Sim;Sim;Sim;Sim;7;N・o;Filtrada;Sim;Sim;3
JEMINAS PROJETO MISSIONARIO;PROFESSORA VIEIRA;562;AUTRAN NUNES;60526050;85;;;Paralisada;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
ESPACO VERDE ESCOLA CRECHE;RUA JOAO IVO;81;MESSEJANA;60871040;85;;;Paralisada;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
ATENEU DO CEARA COLEGIO4U74;AV DOS EXPEDICIONARIOS;9360;ITAPERI;60741600;85;34931163;COLEGIOATENEUITAPERI@YAHOO.COM.BR;Em Atividade;-38,55240023;-3,801375307;Alugado;N・o;Privada;Nao oferece;N・o;N・o;Sim;Sim;Sim;N・o;Sim;Sim;Sim;Sim;16;N・o;Filtrada;Sim;Sim;21
ESCOLINHA MENINO JESUS;RUA AMANCIO FILOMENO;193;CAIS DO PORTO;60180420;;32634895;;Extinta;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
MUNDO MAGICO COLEGIO;AV HUMBERTO MONTE;1981;PARQUELANDIA;60450000;85;32876843;ANAMARYCMM@HOTMAIL.COM;Em Atividade;-38,58797134;-4,204612741;Pr・prio;N・o;Privada;Nao oferece;Sim;Sim;Sim;N・o;Sim;N・o;Sim;N・o;Sim;N・o;13;N・o;Filtrada;Sim;Sim;10
GOTINHAS DO SABER ESC;RUA 12;317;MONDUBIM;60767720;85;;;Paralisada;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
SOL NASCENTE ASSOC DOS MORADORES PQE STO AMARO;RUA RAIMUNDO PINHEIRO;1098;BOM JARDIM;60545030;85;34974635;;Paralisada;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
ODILON PINTO ESCOLINHA COMUNITARIA;RUA MARIA JOSE TEIXEIRA;64;QUINTINO CUNHA;60351230;85;30455305;WILLAME-MONTEIRO@HOTMAIL.COM;Em Atividade;;;Pr・prio;Sim;Privada;Nao oferece;N・o;N・o;Sim;N・o;;N・o;N・o;N・o;Sim;Sim;11;N・o;Filtrada;Sim;Sim;6
CASINHA DO SABER ESCOLINHA;RUA PROFESSOR JOSE LEITE GONDIM;1090;ANTONIO BEZERRA;60360330;85;32352631;BENYFERREIRA@HOTMAIL.COM;Em Atividade;-38,59346091;-3,741894205;Pr・prio;N・o;Privada;Nao oferece;N・o;N・o;N・o;N・o;;Sim;Sim;N・o;Sim;Sim;4;N・o;Filtrada;Sim;Sim;0
EQUIPE COLEGIO;AV RUI BARBOSA;1999;ALDEOTA;60115221;85;32443963;COLEGIOEQUIPE2009@HOTMAIL.COM;Em Atividade;-38,51075293;-3,740313636;Alugado;Sim;Privada;Nao oferece;N・o;N・o;Sim;N・o;Sim;N・o;N・o;N・o;N・o;Sim;10;N・o;Filtrada;Sim;Sim;10
LAR MAIOR ESC CRECHE;RUA SABINO MONTE;4009;SAO JOAO DO TAUAPE;60130370;85;;;Paralisada;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
DISNEY ESC;AV ZEZE DIOGO;383;VICENTE PIZON;60180000;85;;;Paralisada;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
ANDRADE NEVES COL;RUA 106;243;MONDUBIM;60764290;85;32963670;;Paralisada;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
ESCOLINHA ATALAIA DE CRISTO;RUA 07 DE ABRIL;252;VICENTE PINZON;60180680;85;32482405;FJOSILVA@OI.COM.BR;Paralisada;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
MENINO DEUS ESCOLA;RUA HILTON SANTOS;79;VARJOTA;60175250;85;32673087;ANA.ANGELINO@HOTMAIL.COM;Em Atividade;-38,485453;-3,731681;Alugado;N・o;Privada;Nao oferece;N・o;N・o;N・o;N・o;;N・o;N・o;Sim;Sim;Sim;7;N・o;Filtrada;Sim;Sim;0
COLEGIO GILVANIRA FERNANDES SC LTDA;RUA ELVIRA PINHO;400;MONTESE;60421000;85;32250601;;Em Atividade;-38,5559902;-3,7669798;Pr・prio;N・o;Privada;Nao oferece;N・o;Sim;Sim;Sim;Sim;N・o;Sim;N・o;Sim;Sim;23;N・o;Filtrada;Sim;Sim;12
ARILAUDO RIBEIRO DE MELO ME -COLEGIO KARINA MARTINS;RUA DOMINGOS JAGUARIBE;527;VILA UNIAO;60420020;85;32574955;COLEGIOKARINAMARTINS@YAHOO.COM.BR;Em Atividade;-38,61628333;-3,596279453;Alugado;Sim;Privada;Nao oferece;Sim;N・o;N・o;N・o;;N・o;N・o;Sim;Sim;Sim;13;N・o;Filtrada;Sim;Sim;1
BRINCANDO E APRENDENDO;RUA CAUBI;610;BARRA DO CEARA;60325670;85;34851890;PATYEUCARISTIA@HOTMAIL.COM;Em Atividade;-38,57762779;-3,702892778;Pr・prio;N・o;Privada;Nao oferece;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;3;N・o;Filtrada;Sim;;0
FARIAS BRITO JOVEM SEIS BOCAS COLEGIO;RUA SALVADOR CORREIA DE SA;1111;ALAGADICO NOVO;60833183;85;30642850;ANGELA@FARIASBRITO.COM.BR;Em Atividade;-38,47515136;-3,792266988;Pr・prio;Sim;Privada;Nao oferece;Sim;N・o;Sim;Sim;Sim;N・o;Sim;N・o;N・o;Sim;12;N・o;Filtrada;Sim;Sim;28
SONHOS DE CRIANCA INST PEDAGOGICO;RUA EUZEBIO DE QUEIROZ;1323;MONTESE;60435140;85;32322624;;Paralisada;-38,52632923;-3,740646755;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
INFANCIA FELIZ PROJETO ESCOLA;RUA E;314;VILA VELHA;60349050;85;;INFANCIAFELIZPRO@HOTMAIL.COM;Paralisada;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
IREI DAVI NSTITUTO EDUCACIONAL;RUA SAO FELIPE;899;SIQUEIRA;60731020;85;34972434;;Extinta;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
VIDA ESCOLA;RUA VERDE QUATRO;173;JANGURUSSU;60876340;85;32693372;RAYLSON7@IG.COM.BR;Em Atividade;;;Pr・prio;N・o;Privada;Nao oferece;N・o;N・o;Sim;N・o;Sim;Sim;N・o;N・o;Sim;Sim;8;N・o;Filtrada;Sim;Sim;6
IMPACTO EEF;RUA RAMAL GUARANI;85;MESSEJANA;60871381;85;;;Paralisada;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
ESCOLA LUA DE CRISTAL;RUA VINTE;570;VILA VELHA;60348620;85;32829435;ESCOLALUADECRISTAL97@YAHOO.COM.BR;Em Atividade;-38,59948658;-3,714287506;Alugado;N・o;Privada;Nao oferece;N・o;N・o;Sim;N・o;;N・o;Sim;N・o;Sim;Sim;5;N・o;Filtrada;Sim;Sim;3
NOVO TEMPO ESC;RUA MAJOR CELESTINO;614;ANTONIO BEZERRA;60361030;85;32354637;COLEGIO_NOVOTEMPO@HOTMAIL.COM.BR;Em Atividade;-38,59587398;-3,742379364;Pr・prio;N・o;Privada;Nao oferece;N・o;N・o;Sim;N・o;Sim;N・o;Sim;N・o;Sim;Sim;9;N・o;Filtrada;Sim;Sim;6
CENTRO EDUCACIONAL MOREIRA LIMA;RUA ALCIDES GERARDO;1280;PALMEIRA;60870200;85;32691995;CEMOREIRALIMA@GMAIL.COM;Em Atividade;-38,52991171;-3,842484464;Pr・prio;Sim;Privada;Nao oferece;N・o;Sim;N・o;N・o;Sim;N・o;Sim;N・o;Sim;Sim;7;N・o;Filtrada;Sim;Sim;0
BOSCO CENTRO JUVENI DOM;AV LUCIANO CARNEIRO;2470;VILA UNIAO;60410691;;;;Extinta;-38,53783859;-3,767670253;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
FRED ESC PE;AV PERIMETRAL;5305;JANGURUSSU;60862220;85;32911323;LAURA.BEZERRASOS@YAHOO.COM.BR;Paralisada;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
EDMEIA MONTEIRO DE LIMA C COMUN PROFA;RUA RAIMUNDO RIBEIRO;400;AUTRAN NUNES;60526500;;;;Paralisada;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
RABONI INSTITUTO PEDAGOGICO;RUA OSCARITO;918;CONJUNTO PALMEIRA;60870240;;32691501;FATMEDEIRO@HOTMAIL.COM;Em Atividade;-38,5240865;-3,850588769;Pr・prio;N・o;Privada;Nao oferece;N・o;N・o;N・o;N・o;;Sim;N・o;N・o;N・o;N・o;5;N・o;N・o filtrada;Sim;;0
CASA DA TIA LEA ESCOLA CRECHE;AV WASHINGTON SOARES;610;COCO;60811340;85;32414042;;Em Atividade;-38,48578799;-3,758266792;Alugado;Sim;Privada;Nao oferece;Sim;N・o;Sim;N・o;Sim;N・o;Sim;Sim;Sim;Sim;14;N・o;Filtrada;Sim;Sim;11
CONECTIVO COLEGIO;RUA GAL ONOFRE;445;MARAPONGA;60762170;85;32967466;COLEGIOCONECTIVO@HOTMAIL.COM;Em Atividade;-38,57277371;-3,807266383;Pr・prio;N・o;Privada;Nao oferece;N・o;Sim;Sim;N・o;Sim;N・o;Sim;N・o;Sim;N・o;14;N・o;Filtrada;Sim;Sim;10
CENTRO EVANGELICO DE APOIO AO MENOR ESCOLA BATISTA;R CARLOS RIBEIRO PAMPLONA;128;EDSON QUEIROZ;60811695;85;32733570;BR182CEAME@HOTMAIL.COM;Paralisada;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
19 DE ABRIL SC LTDA COLEGIO;AV C;1085;CONJ CEARA;60533610;;;;Paralisada;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
ANDELINE COSTA COLEGIO;RUA CAIADO DE CASTRO;445;PARQUE MANIBURA;60821560;85;32784331;ANDELINECOSTA@UOL.COM.BR;Em Atividade;-38,4888751;-3,787140242;Pr・prio;N・o;Privada;Nao oferece;N・o;N・o;Sim;Sim;Sim;N・o;Sim;N・o;Sim;N・o;16;N・o;Filtrada;Sim;Sim;15
MARIA IRIS DE PAULA AMARAL ESCOLA;RUA TOMAS CAVALCANTE;460;AUTRAN NUNES;60526550;85;32907459;LEONICEFARIAS@OI.COM.BR;Em Atividade;-38,57852657;-3,611759245;Pr・prio;N・o;Privada;Nao oferece;N・o;N・o;N・o;N・o;Sim;N・o;N・o;N・o;N・o;Sim;19;N・o;Filtrada;Sim;Sim;1
NUCLEO DE DESENVOLVIMENTO DA CRIANCA;AV MISTER HULL;2977;CAMPUS DO PICI;60455760;85;33669666;MCFEITOSA4@GMAIL.COM;Em Atividade;-38,57618212;-3,739977836;Pr・prio;N・o;Federal;Nao oferece;N・o;N・o;N・o;N・o;;N・o;Sim;Sim;Sim;Sim;3;Sim;Filtrada;Sim;Sim;0
JOAO KENNEDY COLEGIO;AV PRESIDENTE VARGAS;2282;PARQUE SANTA ROSA;60765760;85;32963419;KAROLINYVASCONCELOS@HOTMAIL.COM;Em Atividade;;;Pr・prio;N・o;Privada;Nao oferece;Sim;N・o;Sim;N・o;Sim;N・o;N・o;N・o;Sim;Sim;11;N・o;Filtrada;Sim;Sim;6
MEU MUNDO INFANTIL CENTRO EDUCACIONAL;TRAVESSA SAO JOSE;336;VILA ELLERY;60320440;85;32833022;DANINABI@HOTMAIL.COM;Em Atividade;;;Pr・prio;Sim;Privada;Nao oferece;N・o;N・o;Sim;N・o;Sim;N・o;Sim;N・o;Sim;Sim;13;N・o;Filtrada;Sim;Sim;8
COLEGIO RAIO DE LUZ;RUA ARARIBOIA;192;PARANGABA;60710140;85;34951239;COLEGIORAIODELUZ@GMAIL.COM;Em Atividade;-38,56777347;-3,782833715;Pr・prio;Sim;Privada;Nao oferece;Sim;Sim;Sim;N・o;Sim;N・o;Sim;N・o;Sim;Sim;13;N・o;Filtrada;Sim;Sim;11
MEDEIROS MAGALHAES COLEGIO;RUA 63;10;JOSE WALTER;60750770;85;32912071;;Extinta;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
ARGUS COLEGIO;RUA ADOLFO HERBSTER;291;BENFICA;60020330;85;30812324;COLEGIOARGUS@GMAIL.COM;Em Atividade;-38,54022314;-3,745040377;Alugado;Sim;Privada;Nao oferece;Sim;N・o;Sim;N・o;;Sim;N・o;Sim;Sim;N・o;7;N・o;Filtrada;Sim;Sim;3
CORINA QUEIROZ COLEGIO;AVENIDA ALFREDO MAMEDE;458;MONDUBIM;60763800;85;34693403;NAGELA.QUEIROZ@HOTMAIL.COM;Em Atividade;-38,58186754;-3,810039881;Alugado;N・o;Privada;Nao oferece;N・o;N・o;N・o;N・o;Sim;N・o;N・o;N・o;Sim;N・o;4;N・o;Filtrada;Sim;;0
COLEGIO EVOLUTIVO BENFICA;AV CARAPINIMA;2200;BENFICA;60015190;85;32437801;;Extinta;-38,54111974;-3,739496513;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
CORACAO PEQUENO INST PEDAGOGICO;RUA TEODORO DE CASTRO;1760;GRANJA PORTUGAL;60541190;;;;Paralisada;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
ATENEU INSTITUTO;RUA SAO VICENTE DE PAULA;300;ANTONIO BEZERRA;60352370;85;30335178;COORDMEC@FATE.EDU.BR;Em Atividade;-38,59748777;-3,739041691;Alugado;Sim;Privada;Nao oferece;N・o;N・o;Sim;N・o;Sim;N・o;N・o;N・o;N・o;Sim;33;N・o;Filtrada;Sim;Sim;84
ADEMIR ARAUJO COLEGIO;RUA WALDIR DIOGO;1055;MONDUBIM;60764020;85;32960160;COLEGIOADEMIRARAUJO@GMAIL.COM;Em Atividade;-38,58777801;-3,803098173;Cedido;Sim;Privada;Nao oferece;N・o;N・o;Sim;N・o;;Sim;N・o;Sim;N・o;Sim;7;N・o;Filtrada;Sim;Sim;12
RECANTO DO SABER ESCOLA;RUA PADRE ALZIR SAMPAIO;204;PRESIDENTE KENNEDY;60341460;85;34781177;;Paralisada;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
FONTE DO SABER ESC;RUA VICENTE NOBRE MACEDO;643;MESSEJANA;60411110;85;34740589;ESCFONTE@HOTMAIL.COM;Em Atividade;-38,48468812;-3,826587067;Pr・prio;N・o;Privada;Nao oferece;N・o;N・o;Sim;N・o;;N・o;Sim;N・o;Sim;N・o;8;N・o;Filtrada;Sim;Sim;2
PRIMEIRO DEGRAU ESCOLA;RUA ANTONIO FURTADO;1055;DIONISIO TORRES;60130230;85;34722002;ESCOLA@PRIMEIRODEGRAU.COM.BR;Em Atividade;-38,51015798;-3,751132265;Pr・prio;Sim;Privada;Nao oferece;Sim;N・o;Sim;N・o;;N・o;Sim;Sim;Sim;N・o;6;N・o;Filtrada;Sim;Sim;3
LAPIS NA MAO INSTITUTO EDUCACIONAL;RUA SAO JORGE;1272;COLONIA;60336370;85;32844102;LAPISNAMAO2011@HOTMAIL.COM;Em Atividade;-38,5733249;-3,704492794;Pr・prio;N・o;Privada;Nao oferece;N・o;N・o;Sim;N・o;;N・o;Sim;N・o;Sim;N・o;12;N・o;Filtrada;Sim;Sim;9
RAIO DE LUZ INSTITUTO PSICOPEDAGOGICO;RUA DA ESPERANCA;244;JARDIM DAS OLIVEIRAS;60821060;85;32735065;JOANARAIODELUZ@HOTMAIL.COM;Em Atividade;-38,50368245;-3,781627474;Pr・prio;N・o;Privada;Nao oferece;N・o;N・o;N・o;N・o;;N・o;Sim;N・o;N・o;N・o;4;N・o;Filtrada;Sim;;0
ESCOLA EVANGELICA MONTE SINAI;RUA BRUNO VALENTE;847;SERRINHA;60742780;85;32327409;ESCOLABR141@YAHOO.COM.BR;Em Atividade;-38,54033278;-3,791704513;Pr・prio;Sim;Privada;Nao oferece;N・o;N・o;Sim;N・o;Sim;N・o;Sim;Sim;Sim;Sim;8;Sim;Filtrada;Sim;Sim;5
SANTA RITA SC LTDA CENTRO EDUCACIONAL;RUA XX;321;ANTONIO BEZERRA;60351690;85;34790707;;Paralisada;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
ALLAN KARDECC EDUCANDARIO;RUA 866;64;CONJUNTO CEARA;60532430;85;32949293;RUBENISIA@UOL.COM;Paralisada;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
HELOISA FERREIRA LIMA INSTITUTO EDUCACIONAL PROFA;RUA MONTEVIDEO;500;SERRINHA;60741570;;;;Paralisada;-38,543486;-3,718463891;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
18 DE ABRIL CENTRO EDUCACIONAL;RUA SANTA ANGELA;861;MESSEJANA;60865051;85;;;Paralisada;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
ELIARIA CENTRO PEDAGOGICO TIA;RUA 4;118;CURIO;60835370;85;34763636;CPTE_10ANOS@HOTMAIL.COM;Paralisada;;;N・o;N・o;Privada;;N・o;N・o;N・o;N・o;;N・o;N・o;N・o;N・o;N・o;;;;;;0
